Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,word,log_freq,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,stimulus,key_press,sensible,critical,Class,practice,order,string,same,version_with_order,item_version,item,source,ambiguity_type,response,correct_response,Gender,Native_Speaker,Mobile_Device,Age,B1,B2,version,bot_avg,log_rt,rt_z,count.x,prior_accuracy,prior_rt,distance_bert,distance_elmo,mean_relatedness,median_relatedness,sd_relatedness,se_relatedness,count.y,length
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1516,NA,html-keyboard-response,47,158191,0.0-19.0-1.0,h7cgtx628g,h7cgtx628g,He had a career dream.<p>,88,S,yes,N,main,second,dream,TRUE,M2_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,24,2,Chair,M2_a_M2_b,1,7.323830566,-0.100704453,54,0.727272727,7.336507294,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1764,NA,html-keyboard-response,29,84682,0.0-10.0-1.0,f2xkbo98he,f2xkbo98he,He had a career dream.<p>,88,S,yes,N,main,second,dream,FALSE,M1_b_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,19,2,Chair,M1_b_M2_b,1,7.475339237,0.685627867,54,0.727272727,7.336507294,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,728,NA,html-keyboard-response,115,200664,0.0-53.0-1.0,nvgtmn37dw,nvgtmn37dw,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_b_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_b,1,6.590301048,-0.973152444,55,0.964285714,7.100504114,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1066,NA,html-keyboard-response,141,414735,0.0-66.0-1.0,wcrjyj13lh,wcrjyj13lh,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_b_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M2_a_M2_b,1,6.971668605,-0.358947157,55,1,7.28728075,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1007,NA,html-keyboard-response,95,287634,0.0-43.0-1.0,7tvrurvkr3,7tvrurvkr3,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,21,2,Chair,M1_b_M2_a,1,6.914730893,-0.373806064,54,0.964285714,7.100504114,0.217616677,0.090056121,1.888888889,2,1.054092553,0.351364184,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,722,NA,html-keyboard-response,251,412305,0.0-121.0-1.0,r54fx9lnjx,r54fx9lnjx,He had a career dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,6.582025139,-0.579758219,54,0.727272727,7.336507294,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1690,NA,html-keyboard-response,99,189746,0.0-45.0-1.0,s61zdv8dxm,s61zdv8dxm,He had a career dream.<p>,88,S,yes,N,main,second,dream,TRUE,M2_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,7.432483808,1.06129276,44,0.727272727,7.336507294,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,2365,NA,html-keyboard-response,71,185120,0.0-31.0-1.0,get8def6fv,get8def6fv,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_a,1,7.768533301,1.114277276,55,0.964285714,7.100504114,0.217616677,0.090056121,1.888888889,2,1.054092553,0.351364184,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,956,NA,html-keyboard-response,197,294503,0.0-94.0-1.0,frmhj8zlll,frmhj8zlll,He had a career dream.<p>,88,S,yes,N,main,second,dream,FALSE,M1_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.862757913,-0.349724288,55,0.727272727,7.336507294,0.399492979,0.081509531,1.764705882,2,1.251469724,0.303525992,17,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,519,NA,html-keyboard-response,91,125598,0.0-41.0-1.0,7tkg86ol9v,7tkg86ol9v,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_a_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M2_a,1,6.251903883,-0.57250681,53,1,7.28728075,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,884,NA,html-keyboard-response,39,340963,0.0-15.0-1.0,akckycx24g,akckycx24g,He had a bad dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,6.784457063,-0.306515617,53,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,979,NA,html-keyboard-response,147,356442,0.0-69.0-1.0,7gc9dh3g4f,7gc9dh3g4f,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_a_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.886531643,-1.009292281,55,1,7.28728075,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,932,NA,html-keyboard-response,59,169039,0.0-25.0-1.0,40qobcb1ds,40qobcb1ds,He had a bad dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M1_b,1,6.837332815,-0.550442479,55,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,864,NA,html-keyboard-response,209,375172,0.0-100.0-1.0,tultt426v5,tultt426v5,He had a bad dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M1_b,1,6.761572769,-0.628917966,55,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1268,NA,html-keyboard-response,61,129283,0.0-26.0-1.0,a7vffppu58,a7vffppu58,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,7.145196135,-0.003571294,55,0.964285714,7.100504114,0.217616677,0.090056121,1.888888889,2,1.054092553,0.351364184,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,903,NA,html-keyboard-response,151,222613,0.0-71.0-1.0,cpor6ooyrf,cpor6ooyrf,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_b_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_b_M2_a,1,6.805722553,-0.197889996,47,1,7.28728075,0.217616677,0.090056121,1.888888889,2,1.054092553,0.351364184,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,767,NA,html-keyboard-response,233,246936,0.0-112.0-1.0,0ajdaa03qg,0ajdaa03qg,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M1_b,1,6.642486801,-0.171189094,54,0.96,7.344872126,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,759,NA,html-keyboard-response,177,199735,0.0-84.0-1.0,e49cls352t,e49cls352t,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_a_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_a,1,6.632001777,-0.641851872,50,1,7.28728075,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1567,NA,html-keyboard-response,77,197725,0.0-34.0-1.0,gp53f6sonr,gp53f6sonr,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,7.356918242,0.229089737,55,0.96,7.344872126,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,761,NA,html-keyboard-response,191,326400,0.0-91.0-1.0,nupc78rt6y,nupc78rt6y,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M1_b,1,6.634633358,-1.173042146,56,0.96,7.344872126,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,760,NA,html-keyboard-response,127,163885,0.0-59.0-1.0,4cyag06eo3,4cyag06eo3,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_a,1,6.633318433,-0.772103966,54,0.96,7.344872126,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,641,NA,html-keyboard-response,141,224980,0.0-66.0-1.0,jnz8f25w7h,jnz8f25w7h,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Non-binary,Yes,No,20,2,Chair,M1_a_M1_b,1,6.463029457,-0.526109114,50,0.96,7.344872126,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1423,NA,html-keyboard-response,157,246257,0.0-74.0-1.0,vzelpb82n3,vzelpb82n3,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_b_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,23,2,Chair,M1_b_M2_b,1,7.260522598,0.464429129,55,0.964285714,7.100504114,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,824,NA,html-keyboard-response,183,223168,0.0-87.0-1.0,u6o4d8kkyy,u6o4d8kkyy,He had a career dream.<p>,88,S,yes,N,main,second,dream,FALSE,M1_b_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,20,2,Chair,M1_b_M2_b,1,6.71417053,-0.430495893,55,0.727272727,7.336507294,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,908,NA,html-keyboard-response,103,242860,0.0-47.0-1.0,lqazakate4,lqazakate4,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_b_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_b_M2_b,1,6.811244379,-0.300244207,55,0.964285714,7.100504114,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,885,NA,html-keyboard-response,245,412129,0.0-118.0-1.0,ws41dycum9,ws41dycum9,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_b_M2_a,1,6.785587645,-0.658808825,55,0.964285714,7.100504114,0.217616677,0.090056121,1.888888889,2,1.054092553,0.351364184,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,966,NA,html-keyboard-response,199,330442,0.0-95.0-1.0,dx0jtbvvy4,dx0jtbvvy4,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_a,1,6.873163834,-0.410241217,55,0.96,7.344872126,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1023,NA,html-keyboard-response,99,226944,0.0-45.0-1.0,pem0uz2krz,pem0uz2krz,He had a bad dream.<p>,88,S,yes,N,main,second,dream,FALSE,M2_b_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,20,2,Chair,M1_b_M2_b,1,6.930494766,-0.179105569,55,0.964285714,7.100504114,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,883,NA,html-keyboard-response,77,2172330,0.0-34.0-1.0,ngqxfzd6rf,ngqxfzd6rf,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.783325201,-0.633789714,56,0.96,7.344872126,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,780,NA,html-keyboard-response,247,2739905,0.0-119.0-1.0,fm1cpk34bu,fm1cpk34bu,He had a career dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,6.65929392,-0.918698604,55,0.727272727,7.336507294,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1236,NA,html-keyboard-response,133,573735,0.0-62.0-1.0,up4ofoblq2,up4ofoblq2,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_a_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_a,1,7.119635638,0.50486737,30,1,7.28728075,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,935,NA,html-keyboard-response,51,104970,0.0-21.0-1.0,ufkyujrf8p,ufkyujrf8p,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,19,2,Chair,M1_a_M2_b,1,6.840546529,-0.259021711,51,0.96,7.344872126,0.399492979,0.081509531,1.764705882,2,1.251469724,0.303525992,17,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,3298,NA,html-keyboard-response,199,346077,0.0-95.0-1.0,hwoxyb9c1o,hwoxyb9c1o,He had a bad dream.<p>,88,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,8.101071503,2.23107148,52,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1163,NA,html-keyboard-response,57,126557,0.0-24.0-1.0,r9r8wre0lo,r9r8wre0lo,He had a bad dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,25,2,Chair,M1_b_M2_a,1,7.058758153,1.186983181,56,0.964285714,7.100504114,0.217616677,0.090056121,1.888888889,2,1.054092553,0.351364184,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,686,NA,html-keyboard-response,33,71607,0.0-12.0-1.0,kjmzfqn6x8,kjmzfqn6x8,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_a_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M2_a,1,6.530877628,-0.739436164,54,1,7.28728075,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1202,NA,html-keyboard-response,173,372380,0.0-82.0-1.0,mhnw6z8yqb,mhnw6z8yqb,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_b_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_a,1,7.091742115,-0.290338447,53,1,7.28728075,0.217616677,0.090056121,1.888888889,2,1.054092553,0.351364184,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1601,NA,html-keyboard-response,219,414944,0.0-105.0-1.0,uj4faecc1b,uj4faecc1b,He had a career dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,7.378383713,0.017026572,55,0.727272727,7.336507294,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,813,NA,html-keyboard-response,243,301454,0.0-117.0-1.0,7f46n1cpbs,7f46n1cpbs,He had a bad dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,6.70073111,-0.503233187,54,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1309,NA,html-keyboard-response,55,331585,0.0-23.0-1.0,mtpq4n9pxv,mtpq4n9pxv,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_b_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M2_a_M2_b,1,7.177018766,-0.414173709,56,1,7.28728075,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1040,NA,html-keyboard-response,219,483596,0.0-105.0-1.0,hhf15ob0v2,hhf15ob0v2,He had a bad dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,6.946975992,-0.377149605,54,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,574,NA,html-keyboard-response,69,63688,0.0-30.0-1.0,26lxgcgnc2,26lxgcgnc2,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_a_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,6.352629396,-1.002328084,53,1,7.28728075,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,7058,NA,html-keyboard-response,239,765982,0.0-115.0-1.0,28j4h7mg57,28j4h7mg57,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_b_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,8.861917004,1.200438059,55,1,7.28728075,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,710,NA,html-keyboard-response,185,235310,0.0-88.0-1.0,bbdu0uq7sv,bbdu0uq7sv,He had a career dream.<p>,88,S,yes,N,main,second,dream,FALSE,M1_b_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,19,2,Chair,M1_b_M2_b,1,6.56526497,-0.355844478,55,0.727272727,7.336507294,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1070,NA,html-keyboard-response,67,151092,0.0-29.0-1.0,1m7u6m4oos,1m7u6m4oos,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_b_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,6.975413927,-0.286189528,55,1,7.28728075,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,996,NA,html-keyboard-response,69,106951,0.0-30.0-1.0,7vb06ybp34,7vb06ybp34,He had a career dream.<p>,88,S,yes,N,main,second,dream,FALSE,M1_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_b,1,6.903747258,0.268889987,54,0.727272727,7.336507294,0.399492979,0.081509531,1.764705882,2,1.251469724,0.303525992,17,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1327,NA,html-keyboard-response,139,376479,0.0-65.0-1.0,0dzgg6yv9f,0dzgg6yv9f,He had a childhood dream.<p>,77,S,yes,N,main,second,dream,TRUE,M2_b_M2_a,M2_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,23,2,Chair,M2_a_M2_b,1,7.190676034,-0.637299544,55,1,7.28728075,0.354789078,0.057070136,3.421052632,4,0.692482609,0.158866406,19,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1112,NA,html-keyboard-response,75,204821,0.0-33.0-1.0,ygog411m7j,ygog411m7j,He had a bad dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,19,2,Chair,M1_a_M1_b,1,7.013915475,-0.525664263,54,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,965,NA,html-keyboard-response,97,3074568,0.0-44.0-1.0,tyr8gwrx4l,tyr8gwrx4l,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_b,1,6.872128101,-0.561941079,54,0.96,7.344872126,0.399492979,0.081509531,1.764705882,2,1.251469724,0.303525992,17,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,3128,NA,html-keyboard-response,209,630360,0.0-100.0-1.0,hr94wh5llb,hr94wh5llb,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,8.048149102,0.625694246,55,0.96,7.344872126,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1279,NA,html-keyboard-response,147,277410,0.0-69.0-1.0,ytl2bd1m54,ytl2bd1m54,He had a career dream.<p>,77,S,yes,N,main,second,dream,FALSE,M1_b_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M1_b_M2_b,1,7.153833802,0.444568298,54,0.727272727,7.336507294,0.470203102,0.074092865,1.777777778,2,0.666666667,0.222222222,9,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,539,NA,html-keyboard-response,223,272672,0.0-107.0-1.0,k324bemv2g,k324bemv2g,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_a_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Male,Yes,No,21,2,Chair,M1_a_M2_a,1,6.289715571,-0.426583999,46,0.96,7.344872126,0.103289008,0.066080987,2.5,2.5,1.566698904,0.452267017,12,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1113,NA,html-keyboard-response,31,212855,0.0-11.0-1.0,hpzw06nj11,hpzw06nj11,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,FALSE,M2_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,7.014814351,0.002849595,54,0.96,7.344872126,0.399492979,0.081509531,1.764705882,2,1.251469724,0.303525992,17,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,942,NA,html-keyboard-response,151,233203,0.0-71.0-1.0,4dkus49l1s,4dkus49l1s,He had a bad dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_a_M1_b,M1_b,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M1_b,1,6.848005275,-0.350497455,54,0.964285714,7.100504114,0.11092937,0.069384634,4,4,0,0,11,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,1521,NA,html-keyboard-response,73,207225,0.0-32.0-1.0,fzqton1thx,fzqton1thx,He had a career dream.<p>,88,S,yes,N,main,second,dream,FALSE,M1_a_M2_b,M2_b,8,Klepousniotou et al (2008),Polysemy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M2_b,1,7.327123292,0.78984701,55,0.727272727,7.336507294,0.399492979,0.081509531,1.764705882,2,1.251469724,0.303525992,17,5
dream,0,2.6,1.52,0,30,1,6798,Noun,dream,3.832445041,776,NA,html-keyboard-response,213,489837,0.0-102.0-1.0,yxvthgpuy1,yxvthgpuy1,He had a recurring dream.<p>,77,S,yes,N,main,second,dream,TRUE,M1_b_M1_a,M1_a,8,Klepousniotou et al (2008),Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,6.65415252,-0.6098653,55,0.96,7.344872126,0.11092937,0.069384634,4,4,0,0,11,5
